


                               Node(280)                                           Node(331)                                           Node(443)                                           Node(517)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
     66.384     -2.685   .3412   20.000   .699E-04   .000E+00      -24.013   .3263   20.000   .104E-02   .000E+00      -47.663   .2875   20.000   .345E-02   .000E+00      -49.581   .3672   20.000   .889E-03   .000E+00
     66.500     -2.688   .3412   20.000   .701E-04   .000E+00      -24.060   .3262   20.000   .104E-02   .000E+00      -47.730   .2874   20.000   .344E-02   .000E+00      -49.787   .3671   20.000   .889E-03   .000E+00
     66.501     -2.688   .3412   20.000   .701E-04   .000E+00      -24.060   .3262   20.000   .104E-02   .000E+00      -47.731   .2874   20.000   .344E-02   .000E+00      -49.785   .3671   20.000   .889E-03   .000E+00
     66.502     -2.688   .3412   20.000   .701E-04   .000E+00      -24.060   .3262   20.000   .104E-02   .000E+00      -47.732   .2874   20.000   .344E-02   .000E+00      -49.787   .3671   20.000   .889E-03   .000E+00
     66.504     -2.688   .3412   20.000   .701E-04   .000E+00      -24.061   .3262   20.000   .104E-02   .000E+00      -47.733   .2874   20.000   .344E-02   .000E+00      -49.790   .3671   20.000   .889E-03   .000E+00
     66.506     -2.688   .3412   20.000   .701E-04   .000E+00      -24.062   .3262   20.000   .104E-02   .000E+00      -47.734   .2874   20.000   .344E-02   .000E+00      -49.794   .3671   20.000   .889E-03   .000E+00
     66.509     -2.688   .3412   20.000   .701E-04   .000E+00      -24.063   .3262   20.000   .104E-02   .000E+00      -47.736   .2874   20.000   .344E-02   .000E+00      -49.799   .3671   20.000   .889E-03   .000E+00
     66.513     -2.688   .3412   20.000   .702E-04   .000E+00      -24.064   .3262   20.000   .104E-02   .000E+00      -47.738   .2874   20.000   .344E-02   .000E+00      -49.806   .3671   20.000   .889E-03   .000E+00
     66.518     -2.688   .3412   20.000   .702E-04   .000E+00      -24.066   .3262   20.000   .104E-02   .000E+00      -47.741   .2874   20.000   .344E-02   .000E+00      -49.814   .3671   20.000   .889E-03   .000E+00
     66.524     -2.688   .3412   20.000   .702E-04   .000E+00      -24.069   .3262   20.000   .104E-02   .000E+00      -47.745   .2874   20.000   .344E-02   .000E+00      -49.824   .3671   20.000   .889E-03   .000E+00
     66.532     -2.689   .3412   20.000   .702E-04   .000E+00      -24.072   .3262   20.000   .104E-02   .000E+00      -47.750   .2874   20.000   .344E-02   .000E+00      -49.837   .3671   20.000   .889E-03   .000E+00
     66.543     -2.689   .3412   20.000   .702E-04   .000E+00      -24.076   .3262   20.000   .104E-02   .000E+00      -47.756   .2874   20.000   .344E-02   .000E+00      -49.853   .3670   20.000   .889E-03   .000E+00
     66.556     -2.689   .3412   20.000   .702E-04   .000E+00      -24.082   .3262   20.000   .104E-02   .000E+00      -47.764   .2874   20.000   .344E-02   .000E+00      -49.872   .3670   20.000   .889E-03   .000E+00
     66.574     -2.690   .3412   20.000   .703E-04   .000E+00      -24.089   .3262   20.000   .104E-02   .000E+00      -47.775   .2874   20.000   .344E-02   .000E+00      -49.892   .3670   20.000   .889E-03   .000E+00
     66.597     -2.690   .3412   20.000   .703E-04   .000E+00      -24.098   .3262   20.000   .104E-02   .000E+00      -47.789   .2874   20.000   .344E-02   .000E+00      -49.911   .3670   20.000   .889E-03   .000E+00
     66.627     -2.691   .3412   20.000   .704E-04   .000E+00      -24.110   .3262   20.000   .104E-02   .000E+00      -47.808   .2874   20.000   .344E-02   .000E+00      -49.925   .3670   20.000   .889E-03   .000E+00
     66.667     -2.692   .3412   20.000   .704E-04   .000E+00      -24.125   .3262   20.000   .104E-02   .000E+00      -47.833   .2874   20.000   .344E-02   .000E+00      -49.926   .3670   20.000   .889E-03   .000E+00
     66.719     -2.693   .3412   20.000   .705E-04   .000E+00      -24.145   .3261   20.000   .104E-02   .000E+00      -47.866   .2874   20.000   .344E-02   .000E+00      -49.905   .3670   20.000   .889E-03   .000E+00
     66.784     -2.695   .3412   20.000   .706E-04   .000E+00      -24.169   .3261   20.000   .104E-02   .000E+00      -47.908   .2873   20.000   .344E-02   .000E+00      -49.849   .3670   20.000   .889E-03   .000E+00
     66.874     -2.697   .3412   20.000   .708E-04   .000E+00      -24.202   .3261   20.000   .104E-02   .000E+00      -47.967   .2873   20.000   .344E-02   .000E+00      -49.736   .3671   20.000   .889E-03   .000E+00
     66.978     -2.699   .3412   20.000   .710E-04   .000E+00      -24.239   .3260   20.000   .105E-02   .000E+00      -48.037   .2873   20.000   .343E-02   .000E+00      -49.578   .3672   20.000   .889E-03   .000E+00
     67.109     -2.702   .3412   20.000   .712E-04   .000E+00      -24.284   .3260   20.000   .105E-02   .000E+00      -48.124   .2872   20.000   .343E-02   .000E+00      -49.359   .3674   20.000   .888E-03   .000E+00
     67.281     -2.706   .3412   20.000   .716E-04   .000E+00      -24.341   .3259   20.000   .105E-02   .000E+00      -48.236   .2871   20.000   .343E-02   .000E+00      -49.064   .3676   20.000   .888E-03   .000E+00
     67.391     -2.708   .3412   20.000   .718E-04   .000E+00      -24.376   .3259   20.000   .105E-02   .000E+00      -48.307   .2871   20.000   .343E-02   .000E+00      -48.883   .3677   20.000   .887E-03   .000E+00
     67.500     -2.710   .3412   20.000   .720E-04   .000E+00      -24.411   .3259   20.000   .105E-02   .000E+00      -48.375   .2871   20.000   .343E-02   .000E+00      -48.711   .3678   20.000   .887E-03   .000E+00
     67.501     -2.710   .3412   20.000   .720E-04   .000E+00      -24.412   .3259   20.000   .105E-02   .000E+00      -48.377   .2871   20.000   .343E-02   .000E+00      -48.707   .3678   20.000   .887E-03   .000E+00
     67.502     -2.710   .3412   20.000   .720E-04   .000E+00      -24.412   .3259   20.000   .105E-02   .000E+00      -48.378   .2871   20.000   .343E-02   .000E+00      -48.704   .3678   20.000   .887E-03   .000E+00
     67.504     -2.710   .3412   20.000   .720E-04   .000E+00      -24.413   .3259   20.000   .105E-02   .000E+00      -48.379   .2871   20.000   .343E-02   .000E+00      -48.701   .3679   20.000   .887E-03   .000E+00
     67.506     -2.710   .3412   20.000   .720E-04   .000E+00      -24.413   .3259   20.000   .105E-02   .000E+00      -48.381   .2871   20.000   .343E-02   .000E+00      -48.698   .3679   20.000   .887E-03   .000E+00
     67.509     -2.710   .3412   20.000   .720E-04   .000E+00      -24.414   .3259   20.000   .105E-02   .000E+00      -48.382   .2871   20.000   .343E-02   .000E+00      -48.693   .3679   20.000   .887E-03   .000E+00
     67.513     -2.710   .3412   20.000   .720E-04   .000E+00      -24.415   .3259   20.000   .105E-02   .000E+00      -48.385   .2871   20.000   .343E-02   .000E+00      -48.686   .3679   20.000   .887E-03   .000E+00
     67.518     -2.710   .3412   20.000   .720E-04   .000E+00      -24.417   .3259   20.000   .105E-02   .000E+00      -48.388   .2871   20.000   .343E-02   .000E+00      -48.678   .3679   20.000   .887E-03   .000E+00
     67.524     -2.711   .3412   20.000   .720E-04   .000E+00      -24.419   .3259   20.000   .105E-02   .000E+00      -48.392   .2871   20.000   .343E-02   .000E+00      -48.668   .3679   20.000   .887E-03   .000E+00
     67.532     -2.711   .3412   20.000   .720E-04   .000E+00      -24.422   .3259   20.000   .105E-02   .000E+00      -48.397   .2871   20.000   .343E-02   .000E+00      -48.655   .3679   20.000   .887E-03   .000E+00
     67.543     -2.711   .3412   20.000   .720E-04   .000E+00      -24.425   .3259   20.000   .105E-02   .000E+00      -48.403   .2871   20.000   .343E-02   .000E+00      -48.640   .3679   20.000   .887E-03   .000E+00
     67.556     -2.711   .3412   20.000   .721E-04   .000E+00      -24.429   .3259   20.000   .105E-02   .000E+00      -48.412   .2871   20.000   .342E-02   .000E+00      -48.621   .3679   20.000   .887E-03   .000E+00
     67.574     -2.712   .3412   20.000   .721E-04   .000E+00      -24.435   .3259   20.000   .105E-02   .000E+00      -48.422   .2870   20.000   .342E-02   .000E+00      -48.600   .3679   20.000   .887E-03   .000E+00
     67.597     -2.713   .3412   20.000   .721E-04   .000E+00      -24.442   .3258   20.000   .105E-02   .000E+00      -48.436   .2870   20.000   .342E-02   .000E+00      -48.579   .3679   20.000   .887E-03   .000E+00
     67.627     -2.713   .3412   20.000   .722E-04   .000E+00      -24.451   .3258   20.000   .106E-02   .000E+00      -48.454   .2870   20.000   .342E-02   .000E+00      -48.559   .3680   20.000   .887E-03   .000E+00
     67.667     -2.714   .3412   20.000   .723E-04   .000E+00      -24.464   .3258   20.000   .106E-02   .000E+00      -48.477   .2870   20.000   .342E-02   .000E+00      -48.548   .3680   20.000   .887E-03   .000E+00
     67.719     -2.715   .3412   20.000   .724E-04   .000E+00      -24.479   .3258   20.000   .106E-02   .000E+00      -48.507   .2870   20.000   .342E-02   .000E+00      -48.552   .3680   20.000   .886E-03   .000E+00
     67.784     -2.716   .3412   20.000   .725E-04   .000E+00      -24.499   .3258   20.000   .106E-02   .000E+00      -48.542   .2870   20.000   .342E-02   .000E+00      -48.578   .3679   20.000   .886E-03   .000E+00
     67.874     -2.718   .3412   20.000   .727E-04   .000E+00      -24.525   .3258   20.000   .106E-02   .000E+00      -48.590   .2870   20.000   .342E-02   .000E+00      -48.644   .3679   20.000   .886E-03   .000E+00
     67.978     -2.720   .3412   20.000   .729E-04   .000E+00      -24.555   .3257   20.000   .106E-02   .000E+00      -48.643   .2869   20.000   .342E-02   .000E+00      -48.742   .3678   20.000   .886E-03   .000E+00
     68.109     -2.722   .3412   20.000   .731E-04   .000E+00      -24.591   .3257   20.000   .106E-02   .000E+00      -48.705   .2869   20.000   .342E-02   .000E+00      -48.881   .3677   20.000   .886E-03   .000E+00
     68.294     -2.725   .3412   20.000   .735E-04   .000E+00      -24.642   .3257   20.000   .107E-02   .000E+00      -48.789   .2868   20.000   .341E-02   .000E+00      -49.101   .3676   20.000   .886E-03   .000E+00
     68.397     -2.727   .3412   20.000   .737E-04   .000E+00      -24.669   .3256   20.000   .107E-02   .000E+00      -48.835   .2868   20.000   .341E-02   .000E+00      -49.214   .3675   20.000   .886E-03   .000E+00
     68.500     -2.728   .3412   20.000   .739E-04   .000E+00      -24.697   .3256   20.000   .107E-02   .000E+00      -48.880   .2868   20.000   .341E-02   .000E+00      -49.331   .3674   20.000   .886E-03   .000E+00
     68.501     -2.728   .3412   20.000   .739E-04   .000E+00      -24.697   .3256   20.000   .107E-02   .000E+00      -48.881   .2868   20.000   .341E-02   .000E+00      -49.328   .3674   20.000   .886E-03   .000E+00
     68.502     -2.728   .3412   20.000   .739E-04   .000E+00      -24.697   .3256   20.000   .107E-02   .000E+00      -48.882   .2868   20.000   .341E-02   .000E+00      -49.329   .3674   20.000   .886E-03   .000E+00
     68.504     -2.728   .3412   20.000   .739E-04   .000E+00      -24.698   .3256   20.000   .107E-02   .000E+00      -48.882   .2868   20.000   .341E-02   .000E+00      -49.331   .3674   20.000   .886E-03   .000E+00
     68.506     -2.728   .3412   20.000   .739E-04   .000E+00      -24.698   .3256   20.000   .107E-02   .000E+00      -48.883   .2868   20.000   .341E-02   .000E+00      -49.334   .3674   20.000   .886E-03   .000E+00
     68.509     -2.729   .3412   20.000   .739E-04   .000E+00      -24.699   .3256   20.000   .107E-02   .000E+00      -48.885   .2868   20.000   .341E-02   .000E+00      -49.337   .3674   20.000   .886E-03   .000E+00
     68.513     -2.729   .3412   20.000   .739E-04   .000E+00      -24.700   .3256   20.000   .107E-02   .000E+00      -48.886   .2868   20.000   .341E-02   .000E+00      -49.341   .3674   20.000   .886E-03   .000E+00
     68.518     -2.729   .3412   20.000   .739E-04   .000E+00      -24.701   .3256   20.000   .107E-02   .000E+00      -48.888   .2868   20.000   .341E-02   .000E+00      -49.345   .3674   20.000   .886E-03   .000E+00
     68.524     -2.729   .3412   20.000   .739E-04   .000E+00      -24.703   .3256   20.000   .107E-02   .000E+00      -48.891   .2868   20.000   .341E-02   .000E+00      -49.349   .3674   20.000   .886E-03   .000E+00
     68.532     -2.729   .3412   20.000   .739E-04   .000E+00      -24.705   .3256   20.000   .107E-02   .000E+00      -48.894   .2868   20.000   .341E-02   .000E+00      -49.352   .3674   20.000   .886E-03   .000E+00
     68.543     -2.729   .3412   20.000   .740E-04   .000E+00      -24.708   .3256   20.000   .107E-02   .000E+00      -48.899   .2868   20.000   .341E-02   .000E+00      -49.351   .3674   20.000   .886E-03   .000E+00
     68.556     -2.729   .3412   20.000   .740E-04   .000E+00      -24.711   .3256   20.000   .107E-02   .000E+00      -48.905   .2868   20.000   .341E-02   .000E+00      -49.340   .3674   20.000   .886E-03   .000E+00
     68.574     -2.730   .3412   20.000   .740E-04   .000E+00      -24.716   .3256   20.000   .107E-02   .000E+00      -48.912   .2868   20.000   .341E-02   .000E+00      -49.309   .3674   20.000   .885E-03   .000E+00
     68.597     -2.730   .3412   20.000   .741E-04   .000E+00      -24.722   .3256   20.000   .107E-02   .000E+00      -48.922   .2868   20.000   .341E-02   .000E+00      -49.239   .3675   20.000   .885E-03   .000E+00
     68.627     -2.730   .3412   20.000   .741E-04   .000E+00      -24.730   .3256   20.000   .107E-02   .000E+00      -48.935   .2868   20.000   .341E-02   .000E+00      -49.094   .3676   20.000   .885E-03   .000E+00
     68.667     -2.731   .3412   20.000   .742E-04   .000E+00      -24.740   .3256   20.000   .107E-02   .000E+00      -48.951   .2868   20.000   .341E-02   .000E+00      -48.819   .3678   20.000   .885E-03   .000E+00
     68.719     -2.732   .3412   20.000   .743E-04   .000E+00      -24.754   .3255   20.000   .107E-02   .000E+00      -48.973   .2867   20.000   .341E-02   .000E+00      -48.372   .3681   20.000   .884E-03   .000E+00
     68.784     -2.733   .3412   20.000   .744E-04   .000E+00      -24.770   .3255   20.000   .107E-02   .000E+00      -49.000   .2867   20.000   .340E-02   .000E+00      -47.688   .3686   20.000   .883E-03   .000E+00
     68.874     -2.734   .3412   20.000   .746E-04   .000E+00      -24.792   .3255   20.000   .107E-02   .000E+00      -49.033   .2867   20.000   .340E-02   .000E+00      -46.603   .3694   20.000   .882E-03   .000E+00
     68.978     -2.736   .3412   20.000   .748E-04   .000E+00      -24.818   .3255   20.000   .108E-02   .000E+00      -49.066   .2867   20.000   .340E-02   .000E+00      -45.250   .3705   20.000   .880E-03   .000E+00
     69.109     -2.738   .3412   20.000   .751E-04   .000E+00      -24.849   .3255   20.000   .108E-02   .000E+00      -49.094   .2867   20.000   .340E-02   .000E+00      -43.556   .3717   20.000   .878E-03   .000E+00
     69.304     -2.740   .3412   20.000   .754E-04   .000E+00      -24.893   .3254   20.000   .108E-02   .000E+00      -49.090   .2867   20.000   .340E-02   .000E+00      -41.308   .3736   20.000   .874E-03   .000E+00
     69.500     -2.743   .3412   20.000   .758E-04   .000E+00      -24.935   .3254   20.000   .108E-02   .000E+00      -49.029   .2867   20.000   .339E-02   .000E+00      -39.284   .3753   20.000   .869E-03   .000E+00
     69.501     -2.743   .3412   20.000   .758E-04   .000E+00      -24.935   .3254   20.000   .108E-02   .000E+00      -49.032   .2867   20.000   .339E-02   .000E+00      -39.256   .3753   20.000   .869E-03   .000E+00
     69.502     -2.743   .3412   20.000   .758E-04   .000E+00      -24.936   .3254   20.000   .108E-02   .000E+00      -49.032   .2867   20.000   .339E-02   .000E+00      -39.244   .3753   20.000   .869E-03   .000E+00
     69.504     -2.743   .3412   20.000   .758E-04   .000E+00      -24.936   .3254   20.000   .108E-02   .000E+00      -49.031   .2867   20.000   .339E-02   .000E+00      -39.227   .3753   20.000   .869E-03   .000E+00
     69.506     -2.743   .3412   20.000   .758E-04   .000E+00      -24.937   .3254   20.000   .108E-02   .000E+00      -49.031   .2867   20.000   .339E-02   .000E+00      -39.204   .3753   20.000   .869E-03   .000E+00
